feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,yield
0.8914888880604299,0.21809944538025872,3.0,0.8546993593790101,0.35645818452802924,3.0,0.22711683924857573,4.0,0.37875926938819693,0.37240676223189884,54.216449968593516
0.556925721427072,0.4124478727173193,2.0,0.03864658464518955,0.23857812151961844,3.0,0.42962144399738333,3.0,0.5622937353797813,0.20665550604533012,56.49457739954636
,,,,,,,,,,55.510426321606104
0.7635171197343572,0.1577867432071136,4.0,0.5136636377778987,0.516433521635242,1.0,0.016738598531206295,4.0,0.7064604997024672,0.5872697680124429,49.02473055505448
0.3635218496069804,0.45685956302442066,1.0,0.9311670123741326,0.19108043598710822,4.0,0.4255435712281319,1.0,0.803840984679902,0.5782672773106924,47.62113636040656
0.5059064460561088,0.054503451686921056,4.0,0.06344918799991817,0.054004609700460504,3.0,0.5462514247095674,4.0,0.9264099985770029,0.6165530623086353,35.06291717929544
0.91531698049688,0.5637883761525637,1.0,0.8155883564495929,0.947126341753347,1.0,0.6762118095430536,4.0,0.08992088576257684,0.4395377518283988,39.67043614409572
0.04789490746298797,0.25439439357447924,2.0,0.8847338775632795,0.9723928200325381,4.0,0.4765668092308808,4.0,0.45458338882287386,0.8133949309354336,49.89097830852287
0.11666217586887306,0.9638632096489622,1.0,0.4603534047092166,0.42091464785339894,2.0,0.7455728136301034,2.0,0.49131413409820024,0.40114392104563423,32.30641323454354
0.9419639747200268,0.4464935983608386,3.0,0.15266293739803594,0.35843253424274546,1.0,0.8343995877081228,2.0,0.827124133860365,0.13411641777307237,57.730093135936286
0.9020437470252572,0.1499786476553543,1.0,0.4709840092224855,0.18641610762105065,3.0,0.2751660447961508,4.0,0.9505831410041137,0.7214880241785414,62.04755385164083
,,,,,,,,,,53.2971003458043
0.890518710365601,0.8744173266974598,1.0,0.27916269032775,0.9239752525443795,3.0,0.7922089381612106,3.0,0.8364004671097878,0.3147545546836086,49.56685461683189
0.5879583818863587,0.25283596748740744,3.0,0.04189534047029708,0.4878450951348122,3.0,0.2650228747680854,1.0,0.6721685212613544,0.8293708120013902,59.76496435556481
,,,,,,,,,,50.536692428052795
0.6195269950863093,0.2953807449202487,1.0,0.8701993826530603,0.27020793271777965,4.0,0.6520757971031582,3.0,0.7649642084620988,0.08106697083073078,38.23128199459619
0.5595822927954754,0.3512058095822922,3.0,0.6127601194888138,0.05248788824574646,2.0,0.7572787816105058,3.0,0.4721920057523875,0.7188819469149972,44.88412000546471
0.6929440906799258,0.33837583973828533,3.0,0.5393389806361003,0.7707804133475533,4.0,0.8828098210749122,1.0,0.8314354370172571,0.873948865244861,50.27920746836423
0.39914887752400774,0.41751798219059333,4.0,0.2901594495924712,0.5757541481119486,1.0,0.3154014979801172,2.0,0.16174236407029063,0.7271722547944556,50.085634504758374
0.2772349528366713,0.22196011399466198,1.0,0.4230130506881412,0.3387200573568395,4.0,0.4777980797341431,1.0,0.4930703565030451,0.3053058594741407,54.37989802187471
0.767063059996168,0.22769784671780213,1.0,0.6242833588236704,0.3419439723390142,1.0,0.8557251431571927,3.0,0.03017279311054122,0.8967093525301553,55.73760840721083
0.8030574164630166,0.4517473567569392,2.0,0.7569913788864817,0.6008021590030207,2.0,0.40061523407620503,1.0,0.36175882843836504,0.8641450099446388,26.331543287116542
0.060450221874636,0.3393968243799327,2.0,0.9174462690250311,0.9244476303341559,4.0,0.09778836268591129,3.0,0.05583835741492005,0.3591600189018457,39.55096942327865
0.965168210746167,0.35002044377889663,1.0,0.02903143703829114,0.818408091461939,3.0,0.010943861901262064,2.0,0.9667551232900238,0.6693129455134215,49.03045680022707
0.6943694737035431,0.8434178048537114,4.0,0.2872064266357969,0.5633544743832978,2.0,0.9198610888601402,1.0,0.9885256949660854,0.6153736475039329,66.93032855253122
,,,,,,,,,,59.60705947429551
0.22842673375041456,0.15532820167930517,1.0,0.806259050413084,0.73547295618791,3.0,0.2655802844421987,2.0,0.33230646530029007,0.12546269824962986,66.02345928471634
0.4511935441440571,0.7986016761704496,3.0,0.9010901647694983,0.14636254996567566,3.0,0.07946854881296161,3.0,0.08305725958181054,0.47552728836195446,37.64282659719166
0.5621036961265744,0.16572625334052105,4.0,0.9317094752840308,0.8770452624508625,1.0,0.46816990389123336,4.0,0.010252558873317996,0.45271233885917195,62.15421059673396
,,,,,,,,,,46.93351161411431
0.605954931495323,0.7632206852380243,2.0,0.13791727095817374,0.7726907683886145,3.0,0.08996926384517212,1.0,0.1542625256494149,0.1952593527694988,53.38578916294995
0.7181816650019612,0.8012557985536738,3.0,0.19046344588626152,0.4552441697556777,4.0,0.4379795323398412,3.0,0.773322306658866,0.7364500959124431,47.05754339801973
0.5865912653916223,0.25751629968372336,3.0,0.8600029347577002,0.2517247341590785,4.0,0.8148031538597946,4.0,0.5654897835420217,0.5446296945307842,70.99301510430548
0.7379774603567888,0.9500096557247291,3.0,0.05545914309701683,0.7439544333249418,4.0,0.590684699293136,1.0,0.757318958759169,0.05093549913056583,55.340744182374294
0.10367766969861203,0.10838430701553348,1.0,0.18804420790767784,0.8024274444292362,2.0,0.9869817167403007,3.0,0.38020221913828356,0.07197402922079332,62.63739484291844
0.08121849038647655,0.2897426880631575,1.0,0.7591416030070015,0.12574746967026862,4.0,0.6755957454283714,3.0,0.9953633854046894,0.6794740150154926,57.80753905584314
0.07563749966424649,0.3246188073305545,1.0,0.4564333129143997,0.7744545331874317,3.0,0.6504649239615529,2.0,0.4257996062910435,0.20484154243702157,37.77064908277664
0.045832157119883976,0.5759893048767092,1.0,0.8730451823485771,0.08566397015027305,2.0,0.1151452687513469,3.0,0.14305385439876384,0.9797245285233308,51.7074922361892
0.4609488412813373,0.3628566139922562,4.0,0.7434864077677338,0.6212962195649548,4.0,0.43133400349014417,3.0,0.2508143507599361,0.517983659518562,27.339540308821807
0.5541673176153803,0.2009736630917105,2.0,0.14671704000752062,0.23269277840499514,4.0,0.9664756961795701,3.0,0.8063354720652803,0.8501148655052133,48.30811311282451
0.9267115057760367,0.38638082821514397,1.0,0.5617496907112255,0.8309347630324212,4.0,0.9418239399623807,2.0,0.6763048136002131,0.3569753012685889,55.94758386769081
0.02832436516954573,0.5992447475046935,1.0,0.8228029127482483,0.5823224274775495,4.0,0.19313130146556334,3.0,0.4398203541584421,0.3799534410981634,51.71032814253552
0.891436353591,0.0718190889814494,1.0,0.3993980407378791,0.6719361706799293,4.0,0.16798835297751646,3.0,0.0232458981839887,0.2854447430634304,52.34567707113973
0.9703034597835405,0.02138550140363371,1.0,0.45281356807035267,0.5285025137497626,1.0,0.4516890857333149,2.0,0.20352587330046223,0.7463702281786505,60.96357769644565
0.6118553526717041,0.2520955605171197,4.0,0.7912591153598154,0.6587687958420348,1.0,0.3912539165211072,1.0,0.30317216864403185,0.29363957840509114,49.49705333591534
0.5787340405791772,0.2464868408038564,2.0,0.10775067507521296,0.9868426001197684,1.0,0.0229337535430163,4.0,0.892886501701341,0.9933495151026198,42.75149463076278
,,,,,,,,,,58.305562005184825
0.00515771260555975,0.3228342806912672,2.0,0.4522934809290978,0.27273279178582865,3.0,0.7317804206230621,4.0,0.5010701754783701,0.2919927137731142,50.24876624023083
0.4560030005460073,0.893863148142754,2.0,0.17759177427083828,0.4702029292718797,3.0,0.056447716580210194,4.0,0.7230424240486006,0.3069657782200025,50.60624621441668
0.388147051162533,0.34139639678097455,4.0,0.38933721688437883,0.996913322449166,1.0,0.7488123460699182,1.0,0.7234084655194867,0.8581991089095898,70.13559431347943
0.9824449447740509,0.13456440721295293,1.0,0.4109811149738003,0.34436841960876285,1.0,0.42691164895402234,3.0,0.1688826754773285,0.7053914158538845,59.08054017260719
0.03385040037695353,0.39639033905082544,3.0,0.970016086463529,0.25993973072889964,3.0,0.6761186718325106,4.0,0.09110925211641985,0.5990406068084293,54.09982728991536
0.8567800030583981,0.02735836740840647,2.0,0.6902177275911797,0.4317368595412274,2.0,0.3502808080682607,2.0,0.4694979998617408,0.7847525176891007,60.64419052995815
0.9482785651542245,0.7133727287112644,4.0,0.9522701744157206,0.27348196865561447,1.0,0.6586078244406444,1.0,0.45702801252457426,0.3040073426844325,19.13865626484832
0.60212851943041,0.5260390681487667,3.0,0.17837399247338803,0.5738044568842334,3.0,0.4874286746417682,1.0,0.6575714700434584,0.9705092816152951,40.87677685493155
0.9051000083625004,0.5971541993017605,1.0,0.36719240859862756,0.25671428976800126,2.0,0.3760269578205965,3.0,0.6874518255021657,0.13550177887336856,45.976063304860354
0.02919552649695567,0.6216025719218857,4.0,0.4012860925292061,0.18048238645450898,1.0,0.022774749896334545,4.0,0.8496829266410448,0.826519683056979,61.8495647448603
0.4929272972596348,0.8876875759374212,4.0,0.9538189916174692,0.5578664161336321,1.0,0.5282461318639994,3.0,0.5164060582193033,0.35513057682449556,60.61869597941849
0.0521434234935404,0.9602498684742767,4.0,0.8794344274805093,0.5906590279450691,1.0,0.5381918926234467,4.0,0.12644619314209782,0.6635338146252979,50.45858089577128
0.00705212740351957,0.9453135226514445,2.0,0.855906494616662,0.5111199434547129,3.0,0.9567227181885252,1.0,0.7664019560953216,0.8422875783067141,53.33399690297534
0.2332715911012586,0.4482373042715092,4.0,0.5301401749382207,0.9667853141578648,3.0,0.7264316302348875,2.0,0.44714528773782236,0.037285789236011446,41.416378535415255
0.7545871347220238,0.09214045732670595,1.0,0.05840721745435162,0.8341061043223603,3.0,0.8171248823051892,1.0,0.6579183276707379,0.5055821214789122,44.1336556105478
0.039639237880271794,0.8727243887084335,3.0,0.5581828186815971,0.2703347834062485,1.0,0.0902782949130363,3.0,0.11507738122759703,0.2686421875163436,48.609330438067964
0.2915091571818078,0.4074716476901735,4.0,0.7218126790689926,0.7403794203623854,1.0,0.668098266789729,1.0,0.24076352737975137,0.6001336904568235,38.598239494985556
0.8494006058170979,0.8696635685269002,4.0,0.10283418781923304,0.2977414985809147,3.0,0.409308151871714,4.0,0.25178941952402567,0.6222136267500592,53.240906659157446
0.4884034476095499,0.10323988457884892,3.0,0.9341439995388725,0.4879119797788526,4.0,0.05212743280284038,1.0,0.3170766751755483,0.04656501055895679,37.13480404216056
0.9646818848906342,0.9407730912887906,1.0,0.9492492228531326,0.6902433920759428,1.0,0.2561231670089399,1.0,0.1844851934885865,0.38749906924615973,49.16633317126896
0.18464890535609013,0.6076003975795897,1.0,0.6605498438625815,0.18558127953845027,1.0,0.39255448853104635,3.0,0.6527656629707853,0.1564889303239183,62.892408765553945
0.7739651720850464,0.2525719277095494,1.0,0.9338923389954912,0.9852678290820281,4.0,0.40723584743618135,4.0,0.09345223663687707,0.06728541529999188,57.54749316973589
,,,,,,,,,,63.3685135245031
,,,,,,,,,,39.09632406734595
0.8857881384125194,0.6942238896083963,2.0,0.5779997370698431,0.4260693750035147,4.0,0.6357003553629758,1.0,0.24776841273883654,0.27110584342353894,34.80642088080066
0.5019758540388416,0.03941029899155979,2.0,0.6883033586627348,0.491121854084113,4.0,0.5508910836369444,4.0,0.27323505263048753,0.2196593641779666,54.19287484959849
0.7995527921727675,0.9401391330238454,2.0,0.2770742226038767,0.3533797364926079,3.0,0.0026702370350890625,4.0,0.05663287202788081,0.6517681655578778,45.081758354341176
0.43723946330993024,0.5994178448901858,2.0,0.06574499219450425,0.3909357318892305,2.0,0.46249507964462244,3.0,0.8267047306182117,0.8965342861095468,49.53340504379946
0.43642386820728896,0.6923403835615007,4.0,0.8861460539081955,0.7228663761341072,1.0,0.9200895277975273,3.0,0.1413658229692295,0.715898349445452,49.71747423139079
0.11205100928076184,0.13167158889826036,1.0,0.017606703600417273,0.2298761866753608,4.0,0.6207258543385017,1.0,0.48585976596943503,0.09971751326928735,63.863847657207586
0.5425773084771631,0.3237017145888035,4.0,0.5586249866169815,0.9018877599821568,4.0,0.3917803462817304,2.0,0.6414049208255674,0.8305430506792066,30.768745536538017
0.739748220647466,0.8105867055203851,3.0,0.2061832561739313,0.1068766414514144,1.0,0.9614138254901088,1.0,0.640513338134937,0.5576523532044515,61.178813160950554
0.9943517448949877,0.0537833727592415,1.0,0.3499716982439195,0.8880977140246604,1.0,0.34017403948587965,2.0,0.2188245443524801,0.1966033483241828,41.27543376980512
,,,,,,,,,,35.61941784534041
0.24350869420293775,0.9111303259475559,1.0,0.2766218625251461,0.5596611055478347,1.0,0.30577476514398083,2.0,0.5291226758535348,0.947685567047156,70.74851968517089
0.08119896276237826,0.19338709111483632,4.0,0.051585586243074966,0.2974935125310465,1.0,0.3704528917061194,2.0,0.5474774966516877,0.45677778630194366,50.33189668230053
,,,,,,,,,,52.70578355798963
0.7070486067573947,0.6271961004426077,1.0,0.17167055612383353,0.6722782711224184,3.0,0.9031776628024918,1.0,0.8111156645125671,0.24292969953510557,46.80521227476588
0.002641938105571451,0.3377718339858341,2.0,0.031615901215477304,0.809927863158622,1.0,0.03739650953546381,4.0,0.7681565277266257,0.6832525110686843,27.39490495034289
0.0467719398496631,0.33079063827349175,3.0,0.32179684447661705,0.9326805289183203,4.0,0.49721477043548,3.0,0.06841247659054706,0.8803669228595621,37.10635352660874
0.6067258178784092,0.6817466006929129,1.0,0.2900238062144983,0.9574696199321681,1.0,0.5868848415705357,3.0,0.2725878179316187,0.5670355137915385,65.12024903364792
0.9857390927487315,0.8725109296395542,1.0,0.8012939305192324,0.633988398937359,3.0,0.24038808830236946,2.0,0.07629256707837317,0.19853485388408387,44.994590069878704
0.7183817169933004,0.34868214353188,2.0,0.6388263981814706,0.8690780406166979,4.0,0.5941419806289499,3.0,0.08396326187197467,0.38214495221600797,41.35497741502947
0.8967600235061504,0.9336989982511102,1.0,0.8393529050420946,0.6597173528942821,4.0,0.2341805859093784,4.0,0.6321559892628927,0.6217197375126657,38.2875943234208
0.452617263803884,0.8632047739663834,3.0,0.27150793163106157,0.16749959182068885,2.0,0.7820030666598018,3.0,0.903557853934391,0.6713856699797346,49.40199699185321
0.9714911227165308,0.7508045275985765,2.0,0.4059772512120847,0.9915810528512313,2.0,0.22218078940621655,2.0,0.3297231970373502,0.6718505019688951,43.32864375192589
,,,,,,,,,,71.22304602037471
0.5090969300704087,0.14911482238863838,4.0,0.5583446383855977,0.556186920975498,2.0,0.4338972748013725,2.0,0.4694591111452501,0.36139643976381175,59.021999961454114
0.787179598327887,0.808052006967015,4.0,0.8577034345209577,0.535867330277846,4.0,0.8054857177939976,2.0,0.25442412886726884,0.4080409096431519,46.636207130313025
,,,,,,,,,,44.710350349175364
0.7288994965608699,0.5585672220667899,1.0,0.06547419037563662,0.48454022978537037,4.0,0.4955856684375335,3.0,0.2599812842266408,0.9541125021290456,29.73394125653613
0.9970068101077909,0.661423031579991,2.0,0.7940425470555506,0.9422451610062962,3.0,0.5848958506143462,3.0,0.11965171555527632,0.8752588401040089,77.06584704360473
0.6940667079257238,0.19919514674077876,3.0,0.29073179509070624,0.38321522855457957,3.0,0.5648132495243839,2.0,0.34298637648605024,0.3767650905517165,69.64365868163898
0.9364368822106954,0.7193413046430622,4.0,0.1657425991484629,0.8206785204443622,2.0,0.5516083391495038,2.0,0.09632523421919159,0.09805183353113822,54.62644642862355
,,,,,,,,,,57.25336282547979
0.7620897981979549,0.7543107008369493,4.0,0.7705595917963158,0.5004394411469145,2.0,0.011505042896878703,4.0,0.998930805024992,0.6687941276789175,35.45086534468631
0.306432572843515,0.10048998620989702,1.0,0.21860823868962043,0.40249103026335553,3.0,0.3774109396615025,4.0,0.5617153748170245,0.1484896688913614,35.912667922098755
0.2404853603796977,0.20524774509565202,2.0,0.6069167290917318,0.2990880304355201,2.0,0.45557812254906227,3.0,0.7459185475119645,0.37641686527775775,70.99542263768313
0.5805474643537651,0.6754071501533906,1.0,0.9604042215965845,0.7099915690498024,2.0,0.34771777095368106,3.0,0.24298671110693026,0.8362977464978363,48.48754990577809
0.9067678306963359,0.38732963512017304,1.0,0.3943394318721226,0.5162174472903861,4.0,0.5489975059437149,1.0,0.4858649829561338,0.10287893104901913,41.04561382275583
0.009692179945163804,0.144621329544112,4.0,0.4747236063275114,0.045959583276062754,3.0,0.1780823350342492,4.0,0.04601223194122528,0.6088372862327036,50.543554108403846
,,,,,,,,,,55.773157668633665
0.9772250246050619,0.18781133871696287,1.0,0.3086537653417343,0.4803367518390914,4.0,0.031581749330995335,3.0,0.9504169204312742,0.9672026847024214,49.541451520920454
0.493625877657369,0.9216147209862311,4.0,0.5598982779499951,0.0926041097887359,3.0,0.4633504880392848,3.0,0.8397738741164892,0.16750623101266204,60.94928341168249
0.055190075605620836,0.8886047647290927,2.0,0.49851572754075557,0.3839773450217645,4.0,0.8074060372267392,3.0,0.3338976865252383,0.4071254976698344,55.955052967336954
0.9737883666835008,0.965178894830328,4.0,0.493742445926465,0.15117369505556522,1.0,0.6717449677084828,2.0,0.11648103627964956,0.4298194225808626,61.33691803854939
0.456145634087162,0.7004097715542946,2.0,0.7248631362579527,0.8547574835975699,4.0,0.8307292358286886,1.0,0.5750364418559256,0.4300161081458549,52.17768659986817
0.7878024786249406,0.32015451981967114,2.0,0.990083829975377,0.2961450964976555,4.0,0.5366318135774039,1.0,0.5826872502271145,0.765356776146065,47.90522506350013
0.6276655400567013,0.3161807034004859,3.0,0.4536940129620417,0.290514125085523,4.0,0.9642425094759203,1.0,0.2847647917271934,0.11735269498976453,51.85854455871657
0.5524146671963528,0.10548700584703918,1.0,0.8509506503574367,0.6877657542408601,4.0,0.37070305835925776,1.0,0.6899162968349077,0.25663469948733664,40.29654856429701
0.26498517256377874,0.9498284728403107,4.0,0.17448493877479054,0.0649798233279405,4.0,0.32649519870746657,1.0,0.13384339139268664,0.4995396637289641,45.04056804026238
0.9903669887228574,0.20124233075804365,2.0,0.4978786458807223,0.08617714101983487,3.0,0.26691721051841955,3.0,0.27502803494822414,0.10526315718304102,58.431628805341596
0.7781308621952115,0.543378219884647,2.0,0.7233603229226601,0.9207183604638488,1.0,0.04162094258071847,3.0,0.7286912706549429,0.7730046470737766,47.75052402782141
0.4522816080329908,0.21608142535212715,1.0,0.42216731755168024,0.8479353695270825,2.0,0.17828247847823053,4.0,0.2766610702949849,0.2073513793113706,47.77241931638467
0.9524260393712565,0.9492918162352536,3.0,0.5277251536094738,0.6265199994281316,3.0,0.20241485416644545,4.0,0.4468992201923254,0.3363960583219481,35.71706975275999
,,,,,,,,,,58.08898911186806
0.37469181440099575,0.1126913307037255,4.0,0.7347193884052945,0.5567489425313312,1.0,0.1480875368457888,2.0,0.7203320196938411,0.22458279752449317,67.12522311937592
0.7168016135507146,0.13746969316752722,3.0,0.07479482283761019,0.10494482244507286,2.0,0.025599850336230356,3.0,0.2882153984386322,0.9278797136016372,41.39080325823276
,,,,,,,,,,37.34784601036678
0.4608360758334691,0.2692951910092437,4.0,0.41124353553076864,0.771056482107234,3.0,0.7121368803553517,3.0,0.07997894380478332,0.18471409128944827,57.38208958638344
,,,,,,,,,,39.34461890006432
0.9558143021176416,0.17624426855594044,1.0,0.5078306486516875,0.5095641027325789,2.0,0.8877967290097669,3.0,0.5657911648831097,0.3815960525082813,59.83057335613027
0.6862908874035296,0.5468914068477446,3.0,0.981442859783084,0.6806755070676996,1.0,0.4068097676386442,4.0,0.35500942452416107,0.3434619806946909,43.96968915056168
,,,,,,,,,,46.11793000765646
,,,,,,,,,,41.96035005116119
0.15329911744594782,0.6155898878570316,4.0,0.18929512295163975,0.4590481896074041,4.0,0.10770263494828902,2.0,0.3661080798662495,0.9524751638977078,51.3199263778332
0.24310478441743788,0.8597477399480814,1.0,0.8249377623196015,0.7642722278001308,1.0,0.42832716747602384,3.0,0.3695735389597008,0.4329272919652555,40.01453848698314
0.30879844678323454,0.3239769160028967,2.0,0.290935991499767,0.06009637441561155,1.0,0.8014830259538167,1.0,0.5733390964161946,0.39769041708834707,41.83790907164827
0.7330659859005041,0.7605904151063483,2.0,0.8791295106323903,0.5006070503325049,3.0,0.9781806116003608,2.0,0.9209055285220298,0.5735754882725165,31.383537873670313
0.32991093899426827,0.7022476159241413,2.0,0.5873697586661343,0.4603065319518145,4.0,0.030405955701675702,2.0,0.7082774190558412,0.2529725329368018,51.213144085894015
0.9222484577992853,0.3089769254123155,1.0,0.5201975906415459,0.44739543745903465,3.0,0.1827820465133433,1.0,0.13095050583119172,0.9911369107568845,41.19228071893602
0.5374645569954369,0.7185502845616653,1.0,0.2122407855717512,0.6118325853433798,4.0,0.25481405151415615,2.0,0.4100372511314051,0.9913029500594942,60.15863321989863
0.33645737201815784,0.6983488396199939,3.0,0.7286276549759939,0.5485235680951988,3.0,0.3772712457522883,4.0,0.4374717037109235,0.07520418875589818,47.221554524115405
0.3015503512122194,0.14883224651449,4.0,0.6529427038074641,0.08145155638835277,3.0,0.8356538960206774,1.0,0.7693562413861372,0.33855556088856975,46.07747056234659
0.06530709255395006,0.4214341670769789,2.0,0.366613282357787,0.9377593777498487,3.0,0.3616667147697895,2.0,0.48856616260332575,0.8122417903916054,36.94284304227257
0.7785537645516868,0.009691522563591515,2.0,0.8480027517525496,0.7108768237838129,3.0,0.5818075697190053,2.0,0.9453812725985165,0.9162082246087518,51.879237060400584
0.6799922999321586,0.40586386443403943,3.0,0.5303140390544825,0.5539418389118324,3.0,0.7683469948124171,4.0,0.3499190005713214,0.32778082843737066,36.83558313149179
0.07547184114258554,0.6741674409069792,2.0,0.3432223245631094,0.8300149117111821,2.0,0.6226970152118817,4.0,0.7419947667332458,0.5608691226393496,55.750315893325045
0.7260158299581065,0.4207666782178996,3.0,0.6294145653766018,0.20892124172036886,3.0,0.6477488639134642,3.0,0.624654820787007,0.8158064352097053,44.02528716600287
0.3182822982460297,0.14194850226861921,1.0,0.1792685356869983,0.05589720025343348,2.0,0.5397265189155955,2.0,0.9587804015483885,0.1951313938419712,52.44873107879877
0.6299223352598639,0.824223239912198,3.0,0.03221798474939108,0.5474459476515112,3.0,0.9443320806174682,1.0,0.8173923070140022,0.8099037067728999,43.90285870932727
0.3580364811354869,0.22577649702179714,3.0,0.7295983557939283,0.47561366703674723,1.0,0.5946240857125485,3.0,0.17137784619735763,0.26690527285181886,58.40987723564154
0.5749476892518779,0.474000711688521,4.0,0.5724297976119223,0.5755234177455156,4.0,0.6586932601099096,3.0,0.3767792705124755,0.8951510869461815,39.3338204981814
0.5415505108035842,0.3142321950450633,4.0,0.524413589027683,0.1649239876936438,2.0,0.5684804237156663,4.0,0.3469834823831711,0.5350054072089423,69.84173246132849
0.23862879700564,0.859942612551721,4.0,0.9147455559008189,0.6440972762747958,4.0,0.7047946445323248,4.0,0.016061705788220748,0.43151180307184844,45.523156012041476
0.9958343349889924,0.0997549842786497,4.0,0.8703700457230983,0.24613615960845714,2.0,0.3853973379654584,1.0,0.4649263391385865,0.9795590745345495,57.21127037813936
0.6206244004964399,0.6628837113109289,4.0,0.23777302430649405,0.5215927015131434,4.0,0.9963583016628551,2.0,0.625122070300201,0.11432226204201457,43.75319421222369
0.5782319059867508,0.026259546597609318,4.0,0.3870504817653455,0.07811455125103317,4.0,0.7360146630467187,4.0,0.9409889068481737,0.2531255013705912,45.34397503382461
0.4747809492607994,0.3656776384273561,3.0,0.1975925857039006,0.8165190279526345,2.0,0.972116776221612,1.0,0.6163744710854737,0.6029280199861157,59.22685137737233
0.5525017949787334,0.9547774337985219,4.0,0.9980773720375686,0.4013568137208692,4.0,0.20716466576112935,3.0,0.9763456214334877,0.8003623162187401,55.06212428236068
,,,,,,,,,,28.538056052335182
0.6361927262439175,0.9118948622649274,3.0,0.5735450622030973,0.16569481167329314,4.0,0.5589372087841966,3.0,0.07146457581400678,0.8897487453822847,44.69830239217505
,,,,,,,,,,54.71285032694284
0.7997492158943899,0.2459773649539374,1.0,0.702824120055783,0.8776705961247181,4.0,0.14226941701769158,4.0,0.12181460265230848,0.9394663152777799,66.9568285668395
,,,,,,,,,,61.03931553661824
0.37367644187596305,0.48118229573160165,3.0,0.19842678689388638,0.23878087155588368,1.0,0.03826236158983709,1.0,0.1403898944113562,0.9144454162479958,55.837931648562005
0.7710362551168878,0.8604367963871058,2.0,0.483701701773119,0.8101496288748823,4.0,0.9803630057514127,4.0,0.7673640542669624,0.96673417270092,44.662611604128415
0.19985026969673791,0.5910246021153975,2.0,0.6973807525601975,0.42615164098430436,2.0,0.828438575389269,2.0,0.4995356957451841,0.1402501458276998,70.44040621649222
0.38851069183864295,0.9634394097354565,4.0,0.49855680768853405,0.3850176356255546,1.0,0.5932805114488137,3.0,0.6305595205743733,0.7166409070080314,55.1012033242839
,,,,,,,,,,46.971607223223025
0.14505236273942768,0.7705219492111182,4.0,0.32166417277676196,0.2722990016794139,2.0,0.5353022172136663,3.0,0.23662167372919918,0.8958770722262279,46.23592577373215
0.5801338002166255,0.34203397264434965,1.0,0.07278620184991236,0.5135975610970845,2.0,0.5197094598436183,4.0,0.18084760895171692,0.5510246331457442,57.540266201109965
0.7335584406363772,0.3680484112091036,1.0,0.3122086823146234,0.5655958058724381,3.0,0.5061011637992271,2.0,0.57604732298029,0.8146468246284482,46.70570652971381
0.08322492335758114,0.05922776862222434,2.0,0.9558746739057177,0.5006116427852195,2.0,0.42031521894997725,3.0,0.9238693849278,0.8165487022559795,51.994794681405125
0.08762831730962217,0.6409264843369158,3.0,0.14497352418944065,0.22217251672275495,4.0,0.6777986402602136,3.0,0.8312917869027816,0.2851355148240363,41.583273302924916
0.010955685481440991,0.1150031226573287,1.0,0.1491507220993662,0.41641733990215457,2.0,0.33558501436814214,1.0,0.38966623762514696,0.7424753193462469,53.55700003780002
0.42028441157643426,0.005507053976260945,4.0,0.6115877626764374,0.6598641225007492,4.0,0.16220119676040068,4.0,0.7124038660161965,0.2820415577734403,42.236644433753405
0.27481965656383955,0.4615312619145472,4.0,0.12919016175249043,0.5042319068643594,1.0,0.33965212294131486,2.0,0.4030311391388126,0.11303159679132613,61.93223893825059
0.8190847727583401,0.6056557675166773,3.0,0.8581420327390229,0.971343283289935,3.0,0.5303933969601364,4.0,0.937103600743657,0.33428180868607316,45.43304534459769
0.17484657650862812,0.5704142933049876,1.0,0.01527324144796871,0.05014723204517202,4.0,0.8490727428869701,3.0,0.9230788906169979,0.8228235507734782,52.14961259732793
0.31405821774647813,0.16915431482233,3.0,0.567070142076136,0.09861794325172724,2.0,0.30422367982707343,3.0,0.7898880034654978,0.7932737690517229,56.00861870970936
0.22846376448032613,0.9998586290507425,1.0,0.6538144212706333,0.4633883992589305,3.0,0.9330075719177883,3.0,0.6205084007618851,0.9046976111496216,56.92332738825438
0.12993544068756524,0.7067700162794603,4.0,0.1105977981582108,0.4479424692529693,4.0,0.8756346107000587,1.0,0.5040384918992993,0.39735056184240136,59.49666392334348
0.8841560570847198,0.09722781873738295,4.0,0.1593321957631646,0.5812214041257003,4.0,0.7894890061043104,1.0,0.8747378815925336,0.6740620730569302,51.87046006026203
0.8331717627232927,0.4736358787485839,2.0,0.34341878802856673,0.10759026693086216,1.0,0.46710783449244064,3.0,0.14017752225578473,0.8002576908736765,49.65969819721367
,,,,,,,,,,47.64630516143286
0.7959230154267222,0.893711537729704,3.0,0.24563988076671006,0.46651777675389694,2.0,0.9507395215787955,3.0,0.0798345755796932,0.3066885751233709,51.15100963674164
0.7251592878343861,0.708063228206977,4.0,0.9386159427404936,0.5287623614322641,4.0,0.6813424117678721,4.0,0.14943264513890697,0.001902312596228084,62.857772731109165
0.39811964405407396,0.16481046638458052,4.0,0.8396810540696755,0.43388864115873116,3.0,0.35416037382364995,4.0,0.9305919725478614,0.3518756701066732,44.34081311717564
0.25927154259599106,0.12102440043254592,1.0,0.44176863513881304,0.2014043041772826,3.0,0.9713149905198061,2.0,0.9611035110773342,0.7909432910151318,46.68286109175663
